model,oos_r2,rmse,mae,ic,ic_ir,xs_oos_r2,accuracy,precision,recall,f1,long_only_accuracy,n_long_predictions,sharpe_ratio,max_drawdown,total_return,win_rate,win_loss_ratio,n_trades,final_equity,n_periods,window,feature_set,scheme,horizon,train_start,train_end,test_start,test_end,n_train,n_test
OLS,-0.0196573057820041,0.0217725248695642,0.0158326303382588,-0.0425721545009755,0.2096594506699338,-0.0191081416609333,0.4855072463768116,0.4778434268833087,0.3484114162627894,0.4029897228277795,0.4778434268833087,1354,-1.7321818825918809,-0.1064886241085299,-10.84622355906455,0.4285714285714285,0.8149678552895628,375,8915.377644093545,63,18,repr_grid,rolling_9m_3m,3,2020-07-07,2021-04-06,2021-04-07,2021-07-13,10974,3726
OLS,-0.0105993718819683,0.0211968552000843,0.0154490803906029,0.0210417891721164,0.2437553687885942,-0.0080325478925722,0.5108465608465609,0.4883099532398129,0.4029768467475192,0.4415584415584415,0.4883099532398129,1497,2.251034386796708,-0.0267919051569334,11.235792936457244,0.5714285714285714,1.4484484307094652,296,11123.579293645724,63,19,repr_grid,rolling_9m_3m,3,2020-10-05,2021-07-13,2021-07-14,2021-10-11,10980,3780
OLS,-9.878831879417405e-06,0.0277828906352283,0.019518323287418,0.0316596270969274,-0.3540363961701539,0.0003987971992898,0.5277777777777778,0.5211132437619962,0.5798184730379071,0.5489006823351024,0.5211132437619962,2084,0.4702523151372199,-0.0623098788079173,1.7554024956054182,0.5714285714285714,0.8706420626736568,351,10175.54024956054,63,20,repr_grid,rolling_9m_3m,3,2021-01-05,2021-10-11,2021-10-12,2022-01-10,11043,3780
OLS,-0.0006184746187682,0.0317792140220125,0.0230632771039688,0.004976799118951,-0.3126014031709641,-0.0002774354420151,0.5203753351206434,0.5128581925055107,0.7509413663259817,0.609473913992578,0.5128581925055107,2722,1.3199290312232943,-0.0291782107779179,4.528227337813395,0.4444444444444444,2.023155737856524,378,10452.82273378134,63,21,repr_grid,rolling_9m_3m,3,2021-04-07,2022-01-10,2022-01-11,2022-04-11,11106,3730
OLS,0.0014723782013302,0.031626945313935,0.022260375631247,-0.0100126039336739,-0.705707615194268,0.0016829089488394,0.5010695187165776,0.5050575514475061,0.7641160949868074,0.6081478370432591,0.5050575514475061,2867,0.8497041284336995,-0.053639680803621,2.9317784467137287,0.4761904761904761,1.3937961049188774,263,10293.177844671372,63,22,repr_grid,rolling_9m_3m,3,2021-07-14,2022-04-11,2022-04-12,2022-07-13,11113,3740
OLS,-0.0093286022237715,0.0277643423325915,0.0195563962327197,-0.0067914925640686,-0.754788587925095,-0.0090737383011769,0.5190476190476191,0.5175813342096616,0.8181818181818182,0.6340579710144928,0.5175813342096616,3043,0.7236361515467501,-0.0443416182619882,1.9481147023135523,0.6349206349206349,0.7067836336818976,97,10194.811470231356,63,23,repr_grid,rolling_9m_3m,3,2021-10-12,2022-07-13,2022-07-14,2022-10-11,11070,3780
OLS,-0.0003090210275682,0.0299284363471037,0.0200571744771955,0.0084789483294892,0.1955121504839668,-0.0001085541481342,0.4949735449735449,0.4990035870864886,0.657563025210084,0.5674144572852935,0.4990035870864886,2509,0.2400751850686557,-0.0374924837523181,0.7101830808652121,0.5873015873015873,0.7486522759448938,259,10071.01830808652,63,24,repr_grid,rolling_9m_3m,3,2022-01-11,2022-10-11,2022-10-12,2023-01-11,11070,3780
OLS,-0.0105007141169821,0.02607071630721,0.0176005319142447,0.0052113191926292,0.4308875873605997,-0.0102149794719139,0.4923280423280423,0.4791981845688351,0.7003869541182974,0.5690545699528408,0.4791981845688351,2644,-0.9327419380946111,-0.072590832563951,-3.1666795903830813,0.4761904761904761,0.8423396124146659,311,9683.332040961692,63,25,repr_grid,rolling_9m_3m,3,2022-04-12,2023-01-11,2023-01-12,2023-04-20,11120,3780
OLS,0.0037482820301869,0.0261081820610176,0.0177854572458695,0.057700045319372,-0.5863100911472621,0.0043052222008223,0.5296296296296297,0.5020366598778004,0.27665544332211,0.3567293777134587,0.5020366598778004,982,1.9366703580951097,-0.0999472257086087,20.420847914496697,0.5873015873015873,1.319692118378537,398,12042.08479144967,63,26,repr_grid,rolling_9m_3m,3,2022-07-14,2023-04-20,2023-04-21,2023-07-21,11160,3780
OLS,-0.0039726207080981,0.0233488007674467,0.0161010497875036,0.0167811809811894,-0.4494539628233112,-0.002670924171191,0.5238095238095238,0.5215745647236941,0.3710285406569736,0.4336060415355569,0.5215745647236941,1321,2.8783097514793754,-0.0366819489438812,13.605163544915078,0.6507936507936508,1.1948152319307863,395,11360.516354491509,63,27,repr_grid,rolling_9m_3m,3,2022-10-12,2023-07-21,2023-07-24,2023-10-19,11160,3780
OLS,-0.0029048430492271,0.0244098923278697,0.016987112588465,0.0287845236355842,-0.418120849709868,-0.0021393346471214,0.505026455026455,0.5058565153733529,0.3661897191308956,0.4248386105133723,0.5058565153733529,1366,0.6042501890728739,-0.0530779260119163,2.579213168534489,0.4444444444444444,1.488836812840579,186,10257.92131685345,63,28,repr_grid,rolling_9m_3m,3,2023-01-12,2023-10-19,2023-10-20,2024-01-22,11160,3780
OLS,-0.0141988653928639,0.025150822537596,0.0170534110394758,-0.0051434933832884,-0.1680989130926843,-0.0139739550449251,0.5119047619047619,0.513251454427925,0.4209968186638388,0.4625691814739295,0.513251454427925,1547,-0.2729779321415571,-0.0972389865643535,-1.5633455085047765,0.4603174603174603,1.0762233375451882,213,9843.665449149525,63,29,repr_grid,rolling_9m_3m,3,2023-04-21,2024-01-22,2024-01-23,2024-04-22,11160,3780
OLS,0.0002641697169067,0.0278194026380525,0.0186025789438691,0.0084117326279989,-0.5538047340781251,0.0004132863030917,0.5148148148148148,0.5053686471009305,0.3818280151433207,0.4349969192852742,0.5053686471009305,1397,1.446316051555896,-0.0544551023255627,9.54782406924448,0.5714285714285714,1.132225498065596,426,10954.782406924449,63,30,repr_grid,rolling_9m_3m,3,2023-07-24,2024-04-22,2024-04-23,2024-07-23,11160,3780
OLS,-0.0028924799289256,0.0254238586630459,0.0180815747677584,-0.0348712052118973,-0.5854016575168879,-0.0023115904469463,0.4873015873015873,0.4889322916666667,0.8032085561497326,0.6078510724403076,0.4889322916666667,3072,-2.2693697620483055,-0.0483705048401454,-3.661933280453544,0.4126984126984127,0.673997769314815,371,9633.806671954646,63,31,repr_grid,rolling_9m_3m,3,2023-10-20,2024-07-23,2024-07-24,2024-10-21,11160,3780
ElasticNet,-0.0109300153537024,0.0215547563068676,0.0146062458504218,-0.010665690449928,0.3128690555988475,-0.0093025400462039,0.5028248587570622,0.5055762081784386,0.5811965811965812,0.5407554671968191,0.5055762081784386,2152,1.975217817740755,-0.0515020390006784,5.79271154551646,0.5396825396825397,1.6506400045586933,454,10579.271154551649,63,0,repr_grid,expanding,3,2016-01-04,2018-01-02,2018-01-03,2018-04-04,29559,3717
ElasticNet,0.0143792614742884,0.0211724232693153,0.0152000294025186,0.063964842308044,0.6274211944076376,0.0149879859151841,0.5251546946462201,0.5102379634753735,0.51165371809101,0.5109448600720421,0.5102379634753735,1807,2.0505929722466862,-0.0482521510481914,8.600474075730968,0.5555555555555556,1.5979311239274336,398,10860.047407573096,63,1,repr_grid,expanding,3,2016-01-04,2018-04-04,2018-04-05,2018-07-03,33276,3717
ElasticNet,0.0060807852691956,0.022741518647985,0.0150408577229018,0.078838898230149,0.7026609988563398,0.0061293162969167,0.5305353779930051,0.5330612244897959,0.3576122672508214,0.4280563749590298,0.5330612244897959,1225,2.3378093565847857,-0.060318179286904,14.658353495230037,0.5873015873015873,1.4128335733969777,334,11465.835349523004,63,2,repr_grid,expanding,3,2016-01-04,2018-07-03,2018-07-05,2018-10-02,36993,3717
ElasticNet,-0.008270931080057,0.0297170588153341,0.0201427566128082,-0.0416015766829682,0.1849933997670205,-0.0074085152286085,0.4708097928436911,0.4848066298342541,0.7472059606173497,0.5880628272251309,0.4848066298342541,2896,-3.0701060362829895,-0.1025505123601427,-12.916551754905836,0.4603174603174603,0.3165227803096147,243,8708.344824509417,63,3,repr_grid,expanding,3,2016-01-04,2018-10-02,2018-10-03,2019-01-03,40710,3717
ElasticNet,0.0062561322688738,0.0222241582990914,0.0145252151850962,0.0334802936119628,0.2515805312231398,0.0068283295350147,0.4915254237288136,0.5005213764337852,0.507399577167019,0.5039370078740157,0.5005213764337852,1918,0.4314272056442304,-0.0596828516793343,1.7182709664270712,0.5238095238095238,1.0441606077760788,234,10171.827096642706,63,4,repr_grid,expanding,3,2016-01-04,2019-01-03,2019-01-04,2019-04-04,44427,3717
ElasticNet,-0.0041397456990048,0.0214028655375299,0.0149209653001214,0.0062066303493136,0.656576624992769,-0.0040950122812866,0.4872208770513855,0.5094339622641509,0.3633540372670807,0.4241691842900302,0.5094339622641509,1378,-0.101375086157072,-0.1178587183188968,-0.670552713170236,0.492063492063492,1.004634078680654,250,9932.944728682976,63,5,repr_grid,expanding,3,2016-01-04,2019-04-04,2019-04-05,2019-07-05,48144,3717
ElasticNet,-0.001103364016491,0.0221261105357022,0.0151570348338247,-0.0151236261288566,0.2547568918787931,-0.0010232739203246,0.4998654829163304,0.4948717948717949,0.4188822571893651,0.4537173082574199,0.4948717948717949,1560,0.8589724656495601,-0.0477485727150789,3.085492773250098,0.492063492063492,1.3145950899250882,414,10308.54927732501,63,6,repr_grid,expanding,3,2016-01-04,2019-07-05,2019-07-08,2019-10-03,51861,3717
ElasticNet,0.0090810418273942,0.0202862845120666,0.0134621377850723,0.1480259224100648,0.4088164335874142,0.0091011092133148,0.5566316922249126,0.5491433724075744,0.3466135458167331,0.4249825540823447,0.5491433724075744,1109,4.37211882803208,-0.0562591357746643,29.011708653219227,0.6666666666666666,1.6685799690675616,240,12901.170865321925,63,7,repr_grid,expanding,3,2016-01-04,2019-10-03,2019-10-04,2020-01-03,55578,3717
ElasticNet,0.0020168570901862,0.0462443505859977,0.0293017192423708,0.010563198899201,0.3099816802502809,0.0024827755003873,0.5246166263115416,0.5086551264980027,0.6345514950166113,0.5646711012564671,0.5086551264980027,2253,3.538553067531865,-0.0234495943946596,20.598359660165567,0.5714285714285714,3.150733416396661,287,12059.835966016555,63,8,repr_grid,expanding,3,2016-01-04,2020-01-03,2020-01-06,2020-04-03,59295,3717
ElasticNet,0.0004758503304742,0.0355710218213865,0.0251582845637885,0.0431006689000943,0.181581345260985,0.000689185570863,0.480225988700565,0.4753294514250689,0.8757763975155279,0.6162097735399285,0.4753294514250689,3263,-0.2302582317050955,-0.0606138097826027,-0.8686147337391037,0.6507936507936508,0.4753682659504906,207,9913.13852662609,63,9,repr_grid,expanding,3,2016-01-04,2020-04-03,2020-04-06,2020-07-06,63012,3717
ElasticNet,0.0042674020616653,0.0294810376675422,0.0199536193607561,0.0422616285694022,0.6775369181051978,0.0043346330158253,0.5049771320957762,0.4829059829059829,0.6420454545454546,0.551219512195122,0.4829059829059829,2340,1.8759668191602492,-0.0408846261068403,4.817139877729559,0.5555555555555556,1.3706191823388825,367,10481.713987772957,63,10,repr_grid,expanding,3,2016-01-04,2020-07-06,2020-07-07,2020-10-02,66729,3717
ElasticNet,-0.0013154433087847,0.0301575682681466,0.0209498753911102,0.0129032961472547,0.2550374135564274,-0.001264987677775,0.5138552596179715,0.4816037735849056,0.5905147484094853,0.5305274097168096,0.4816037735849056,2120,3.3043773929418183,-0.0371832857478079,10.81550584840043,0.6349206349206349,1.523683051820832,391,11081.550584840044,63,11,repr_grid,expanding,3,2016-01-04,2020-10-02,2020-10-05,2021-01-04,70446,3717
ElasticNet,-0.0032246171538619,0.0280892106065799,0.0206168726051989,-0.0141738954561478,-0.0961332396757746,-0.0030715745928009,0.5057842345977939,0.4981804949053857,0.7493158182813355,0.5984699453551913,0.4981804949053857,2748,0.8240008706438663,-0.0498649302653911,1.9220253430140888,0.6190476190476191,0.7681086448843988,197,10192.202534301408,63,12,repr_grid,expanding,3,2016-01-04,2021-01-04,2021-01-05,2021-04-06,74163,3717
ElasticNet,-0.0001608112952835,0.0215633679978414,0.0156949394934017,0.009422718409482,-0.0538262140152622,-0.0001220419434337,0.4951690821256038,0.4808917197452229,0.1626278944534195,0.2430583501006036,0.4808917197452229,628,0.9138395524511204,-0.1374855763690864,9.83674096464182,0.4761904761904761,1.4583100247553629,164,10983.67409646418,63,13,repr_grid,expanding,3,2016-01-04,2021-04-06,2021-04-07,2021-07-13,77880,3726
ElasticNet,0.0042608432433859,0.0210404349804443,0.0152612342550117,0.0434254340605895,0.1365377478891397,0.0043190409851531,0.5174603174603175,0.4973460721868365,0.5165380374862183,0.5067604110329909,0.4973460721868365,1884,0.8015469153545721,-0.0357749343120374,2.3937318161235677,0.5555555555555556,1.0044149445751067,649,10239.373181612356,63,14,repr_grid,expanding,3,2016-01-04,2021-07-13,2021-07-14,2021-10-11,81603,3780
ElasticNet,0.000601019910195,0.027774403156159,0.0195282891087395,-0.0054295978379005,0.014274442713001,0.0006821472044966,0.4936507936507937,0.4895247828308636,0.5114789108382275,0.5002610966057441,0.4895247828308636,1957,-1.0544620672189886,-0.0860833134033998,-4.352969524313444,0.5238095238095238,0.6465013912157869,616,9564.703047568655,63,15,repr_grid,expanding,3,2016-01-04,2021-10-11,2021-10-12,2022-01-10,85383,3780
ElasticNet,-0.0047109840623382,0.0318441358806869,0.0230932540756134,-0.0633446543780903,-0.0508209189421578,-0.0045316055376261,0.4611260053619302,0.4655408489274304,0.5486820871436257,0.5037037037037037,0.4655408489274304,2191,-2.296405283478463,-0.134038402608877,-14.435527961664718,0.4285714285714285,0.6457507711184728,519,8556.447203833528,63,16,repr_grid,expanding,3,2016-01-04,2022-01-10,2022-01-11,2022-04-11,89163,3730
ElasticNet,-0.0035573572281475,0.0317065001231335,0.0222633341425147,-0.036728278304018,0.3848899561812418,-0.0031779431670531,0.5002673796791444,0.5047759000734754,0.725065963060686,0.5951916829109811,0.5047759000734754,2722,-0.9468252851163658,-0.0661406540332764,-4.744916345752115,0.4285714285714285,0.97405459460808,447,9525.508365424788,63,17,repr_grid,expanding,3,2016-01-04,2022-04-11,2022-04-12,2022-07-13,92896,3740
ElasticNet,-0.0013265029306659,0.0276540635132291,0.0194626308884155,0.0139688292823574,0.2564747176735361,-0.0009624871918056,0.4949735449735449,0.5028551034975017,0.7319480519480519,0.5961497778718003,0.5028551034975017,2802,-0.5845501031816438,-0.0657894881997082,-1.777013962369034,0.4761904761904761,0.9358229341510458,331,9822.298603763096,63,18,repr_grid,expanding,3,2016-01-04,2022-07-13,2022-07-14,2022-10-11,96633,3780
ElasticNet,-0.0008318605457757,0.0299362567929657,0.0200081014530836,0.0341618066383451,0.1952348066699797,-0.0006404129304145,0.5142857142857142,0.5128787878787879,0.7111344537815126,0.5959507042253521,0.5128787878787879,2640,0.938639073564706,-0.0580856915709762,3.3915221910446824,0.5555555555555556,1.0414019756302566,404,10339.152219104468,63,19,repr_grid,expanding,3,2016-01-04,2022-10-11,2022-10-12,2023-01-11,100413,3780
ElasticNet,0.0052210997257036,0.0258671114328919,0.0175143868394007,0.0619012220144579,0.3529200295239431,0.0052412849584509,0.5415343915343915,0.5230024213075061,0.4776119402985074,0.49927766541462,0.5230024213075061,1652,3.061232733023298,-0.0469923137064486,16.302352682728703,0.6666666666666666,1.176569631387918,545,11630.23526827287,63,20,repr_grid,expanding,3,2016-01-04,2023-01-11,2023-01-12,2023-04-20,104193,3780
ElasticNet,0.0192341025739016,0.0259044734551642,0.0176787550723819,0.1559026472155087,0.6154769897099761,0.0193749834480085,0.5566137566137566,0.5349143610013175,0.4556677890011223,0.4921212121212121,0.5349143610013175,1518,4.588372430884578,-0.0245360449578573,36.0455105309649,0.6666666666666666,2.873015142307697,583,13604.55105309649,63,21,repr_grid,expanding,3,2016-01-04,2023-04-20,2023-04-21,2023-07-21,107973,3780
ElasticNet,-0.0022373205205812,0.0233286136126997,0.0160804337721115,0.0326929071330735,0.2956461277606765,-0.0021492944528767,0.5063492063492063,0.4968901174844506,0.3871836295099623,0.435230024213075,0.4968901174844506,1447,1.6106723743333806,-0.0901374513083967,8.480455777812734,0.5555555555555556,1.2566159929994174,528,10848.045577781271,63,22,repr_grid,expanding,3,2016-01-04,2023-07-21,2023-07-24,2023-10-19,111753,3780
ElasticNet,-0.0017027089835104,0.0243952584561287,0.0169895556319939,-0.0447200804219529,-0.2086015365326416,-0.0015723217548826,0.4857142857142857,0.4808338937457969,0.3789083200847907,0.4238292827504445,0.4808338937457969,1487,-1.2610333248778456,-0.0948524634953357,-5.650564075625663,0.3809523809523809,1.1323110897879185,508,9434.943592437434,63,23,repr_grid,expanding,3,2016-01-04,2023-10-19,2023-10-20,2024-01-22,115533,3780
ElasticNet,-0.0089229072771634,0.0250853187622917,0.0170786238103075,-0.035652176108766,-0.0387493184514178,-0.0088853805385873,0.4965608465608465,0.4946641556811048,0.4178154825026511,0.45300373670595,0.4946641556811048,1593,-1.1130319023157866,-0.0929668128234854,-4.312115137887195,0.4603174603174603,0.8531142354734568,603,9568.78848621128,63,24,repr_grid,expanding,3,2016-01-04,2024-01-22,2024-01-23,2024-04-22,119313,3780
ElasticNet,0.0019470723969851,0.0277959779167891,0.0185664861341057,0.0588676370049776,0.0895563244836351,0.002024716214808,0.5335978835978836,0.5261875761266748,0.4672796106003245,0.4949871097106846,0.5261875761266748,1642,2.968328561398594,-0.044944606872395,15.640739843710683,0.6666666666666666,1.125330161336065,592,11564.073984371067,63,25,repr_grid,expanding,3,2016-01-04,2024-04-22,2024-04-23,2024-07-23,123093,3780
ElasticNet,0.0003881404544073,0.0253822418641365,0.018048251395545,-0.0070557540340956,-0.1834516843377837,0.0003917585034151,0.4992063492063492,0.4924491135915955,0.4010695187165775,0.4420866489832007,0.4924491135915955,1523,-0.8492288846002108,-0.1144867934874871,-5.120573849664867,0.4285714285714285,1.0734795850305114,378,9487.942615033511,63,26,repr_grid,expanding,3,2016-01-04,2024-07-23,2024-07-24,2024-10-21,126873,3780
ElasticNet,0.0,0.0255409032135718,0.0158261531369139,,,0.0,0.4745762711864407,0.4745762711864407,1.0,0.6436781609195402,0.4745762711864407,3717,-1.1639753904947734,0.0,-0.0499999999999944,0.4193548387096774,4.246114542110443e-14,1,9995.0,63,0,repr_grid,rolling_9m_3m,3,2016-01-04,2016-09-30,2016-10-03,2016-12-30,10974,3717
ElasticNet,0.0,0.0180391142863586,0.011832629788617,,,0.0,0.483454398708636,0.483454398708636,1.0,0.6517954298150164,0.483454398708636,3717,-1.1639753904947674,0.0,-0.0499999999999944,0.4098360655737705,2.948912300789232e-14,1,9995.0,63,1,repr_grid,rolling_9m_3m,3,2016-04-05,2016-12-30,2017-01-03,2017-04-03,10974,3717
