n_periods,mean_return,annualized_return,annualized_vol,sharpe,max_drawdown,total_return,win_rate,strategy,top_n,bottom_n,effective_spread_fraction,short_fee_bps_annual,horizon,rebalance_every,avg_turnover,avg_spread_cost,avg_short_fee_cost,model,feature_set,scheme,cost_scheme,hurdle_bps
404,0.0033714500640217,0.1848726319126226,0.2735182058718867,0.6759061296242019,-0.294694255719899,1.9275148865669176,0.1683168316831683,long_flat_hurdle,,,0.15,,5,5,0.1433913253754155,1.0754349403156169e-05,,ElasticNet,C,rolling_9m_3m,15pct_spread,10.0
404,0.002987002523697,0.1622067108247742,0.1929895888184471,0.8404946184810439,-0.3828424970637971,1.876190919730639,0.5618811881188119,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.3193069306930693,3.9913366336633665e-05,9.920634920634922e-05,ElasticNet,C,rolling_9m_3m,25pct_spread,
404,0.0033642804977529,0.184445996696809,0.2735191142021477,0.6743440846349478,-0.2953337398714165,1.9190499376891532,0.1683168316831683,long_flat_hurdle,,,0.25,,5,5,0.1433913253754155,1.7923915671926948e-05,,ElasticNet,C,rolling_9m_3m,25pct_spread,10.0
341,0.0022807459336557,0.1216700700234223,0.2486075041677749,0.4894062648298509,-0.5340600817255379,0.7677994183316905,0.5278592375366569,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.112414467253177,0.0001583944281524,9.92063492063492e-05,XGBoost,C,expanding,15pct_spread,
341,0.0015863911905558,0.0831687399139324,0.2711353785488214,0.3067424854663769,-0.4131025529431694,0.3528204843468798,0.1495601173020528,long_flat_hurdle,,,0.15,,5,5,0.3678130276370746,2.7585977072780595e-05,,XGBoost,C,expanding,15pct_spread,10.0
341,0.0021751496482207,0.1157295397864,0.2485989319718519,0.4655270996880375,-0.539072967837818,0.7053530521546252,0.5278592375366569,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.112414467253177,0.0002639907135874,9.92063492063492e-05,XGBoost,C,expanding,25pct_spread,
341,0.0015680005391739,0.082166807563393,0.2711212422284574,0.3030629650706454,-0.4139391016066936,0.344377864751263,0.1495601173020528,long_flat_hurdle,,,0.25,,5,5,0.3678130276370746,4.597662845463432e-05,,XGBoost,C,expanding,25pct_spread,10.0
404,0.001031926542641,0.0533570783475441,0.2316698495798514,0.2303151594577831,-0.5075568201865719,0.2246089718936725,0.5346534653465347,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.2235973597359733,0.0001667698019801,9.920634920634922e-05,XGBoost,C,rolling_9m_3m,15pct_spread,
404,0.0018451995783924,0.0973655625024474,0.3000617904827568,0.3244850413836433,-0.6094454354709598,0.4559098661267708,0.3564356435643564,long_flat_hurdle,,,0.15,,5,5,0.6957201813855345,5.217238347661664e-05,,XGBoost,C,rolling_9m_3m,15pct_spread,10.0
404,0.0009207466746542,0.0474768596998633,0.2316784364402648,0.204925673831991,-0.5181093176072243,0.1707968469919372,0.5346534653465347,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.2235973597359733,0.0002779496699669,9.920634920634922e-05,XGBoost,C,rolling_9m_3m,25pct_spread,
404,0.001810417989408,0.0954470780142873,0.3000573128323216,0.3180961567419793,-0.6115928764602113,0.4355952250499164,0.3564356435643564,long_flat_hurdle,,,0.25,,5,5,0.6957201813855345,8.695397246102775e-05,,XGBoost,C,rolling_9m_3m,25pct_spread,10.0
341,0.0014724976633106,0.07697835009589,0.2750259989197158,0.2798948113933082,-0.5728660879414539,0.2811200299370411,0.5102639296187683,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.7956989247311828,5.964076246334311e-05,9.92063492063492e-05,OLS,candidate_6,expanding,15pct_spread,
341,0.005406370082637,0.312255128755907,0.2602299037511117,1.1999202407366414,-0.3554711203676308,3.9917091976040258,0.6099706744868035,long_flat_hurdle,,,0.15,,5,5,0.4369530172192781,3.277147629144586e-05,,OLS,candidate_6,expanding,15pct_spread,10.0
341,0.0014327371550017,0.0748254464794249,0.2750249293735326,0.2720678690832375,-0.5736520387795222,0.2638685116714445,0.5043988269794721,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.7956989247311828,9.940127077223854e-05,9.92063492063492e-05,OLS,candidate_6,expanding,25pct_spread,
341,0.005384522431776,0.3108187173411856,0.2602240102440767,1.1944275128557649,-0.3559892700030838,3.954861203176729,0.6099706744868035,long_flat_hurdle,,,0.25,,5,5,0.4369530172192781,5.461912715240977e-05,,OLS,candidate_6,expanding,25pct_spread,10.0
404,0.0023341079314932,0.1246838364598497,0.2870668023925687,0.43433735778804,-0.5046615883833122,0.8420029328948491,0.5297029702970297,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.8168316831683168,6.123143564356436e-05,9.920634920634922e-05,OLS,candidate_6,rolling_9m_3m,15pct_spread,
404,0.0050231432898414,0.2872815863660785,0.206406459217921,1.391824594320329,-0.3058444845096114,5.369242863369501,0.6188118811881188,long_flat_hurdle,,,0.15,,5,5,0.3785134468532106,2.8388508513990783e-05,,OLS,candidate_6,rolling_9m_3m,15pct_spread,10.0
404,0.0022932869743975,0.1223776476433771,0.2870757991728433,0.4262903665024569,-0.5077876873474864,0.8118505745323321,0.5297029702970297,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.8168316831683168,0.0001020523927392,9.920634920634922e-05,OLS,candidate_6,rolling_9m_3m,25pct_spread,
404,0.0050042176174987,0.2860604128986084,0.2064097059839656,1.3858864414100287,-0.3059344264948618,5.3208972324010215,0.6188118811881188,long_flat_hurdle,,,0.25,,5,5,0.3785134468532106,4.731418085665132e-05,,OLS,candidate_6,rolling_9m_3m,25pct_spread,10.0
341,0.0047330768508932,0.2686892964263894,0.3080521694176301,0.8722201078289569,-0.5269070650291707,2.6469494072508795,0.5542521994134897,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.8035190615835777,6.0263929618768325e-05,9.92063492063492e-05,ElasticNet,candidate_6,expanding,15pct_spread,
341,0.0089686056821514,0.56831654626294,0.370494422928914,1.533940893820099,-0.5289005874763457,12.225501698733202,0.5894428152492669,long_flat_hurdle,,,0.15,,5,5,0.3453888676075518,2.590416507056639e-05,,ElasticNet,candidate_6,expanding,15pct_spread,10.0
341,0.004692900897814,0.2661349933570318,0.3080471538059555,0.863942386965455,-0.5289584974445956,2.5975033916970807,0.5513196480938416,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.8035190615835777,0.0001004398826979,9.92063492063492e-05,ElasticNet,candidate_6,expanding,25pct_spread,
341,0.0089513362387711,0.5669642203952667,0.3704932070202769,1.5302958587422548,-0.529459815049248,12.1484051308456,0.5894428152492669,long_flat_hurdle,,,0.25,,5,5,0.3453888676075518,4.317360845094398e-05,,ElasticNet,candidate_6,expanding,25pct_spread,10.0
404,0.0028825816011171,0.1561241034947424,0.2218671470149488,0.7036828372080848,-0.426073323830867,1.6261693389838163,0.5643564356435643,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.5371287128712872,4.028465346534654e-05,9.920634920634922e-05,ElasticNet,candidate_6,rolling_9m_3m,15pct_spread,
404,0.0044701499467053,0.2520641388457201,0.2621169984834944,0.9616474334135664,-0.2688361043621791,3.664697631591371,0.3935643564356436,long_flat_hurdle,,,0.15,,5,5,0.2736753662096558,2.052565246572418e-05,,ElasticNet,candidate_6,rolling_9m_3m,15pct_spread,10.0
404,0.0028557251654735,0.1545647447396023,0.2218558699899396,0.696689903884947,-0.4269382819022108,1.5979270315955785,0.5643564356435643,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.5371287128712872,6.714108910891088e-05,9.920634920634922e-05,ElasticNet,candidate_6,rolling_9m_3m,25pct_spread,
404,0.0044564661783948,0.2512047698835224,0.2621142891249519,0.9583787695136726,-0.2692472323784399,3.6390967531531944,0.3935643564356436,long_flat_hurdle,,,0.25,,5,5,0.2736753662096558,3.420942077620698e-05,,ElasticNet,candidate_6,rolling_9m_3m,25pct_spread,10.0
341,0.0025958698341363,0.1395829039480005,0.2495310241679119,0.5593809603974287,-0.5415068897054318,0.9657560452507884,0.5219941348973607,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.0361681329423265,0.0001526759530791,9.92063492063492e-05,XGBoost,candidate_6,expanding,15pct_spread,
341,0.0032350643708213,0.1767825684736297,0.3760896367319949,0.4700543466439801,-0.6230307921440652,0.8514520690638285,0.3519061583577713,long_flat_hurdle,,,0.15,,5,5,0.6267082646114904,4.7003119845861774e-05,,XGBoost,candidate_6,expanding,15pct_spread,10.0
341,0.0024940858654168,0.1337666771591164,0.2495400000952982,0.5360530460368338,-0.5441163097993473,0.8987562290918301,0.5131964809384164,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.0361681329423265,0.0002544599217986,9.92063492063492e-05,XGBoost,candidate_6,expanding,25pct_spread,
341,0.0032037289575907,0.1749314915248123,0.3761019755881427,0.465117183315129,-0.6236149980918501,0.8316952400764002,0.3519061583577713,long_flat_hurdle,,,0.25,,5,5,0.6267082646114904,7.833853307643631e-05,,XGBoost,candidate_6,expanding,25pct_spread,10.0
404,0.0042361320796326,0.2374466711486855,0.244660619739831,0.9705144677602112,-0.2856133538621144,3.3541862821434245,0.5544554455445545,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.068481848184818,0.0001551361386138,9.920634920634922e-05,XGBoost,candidate_6,rolling_9m_3m,15pct_spread,
404,0.0088729274127441,0.5608385876157109,0.3252370320895801,1.7243995372004226,-0.4313498273616043,22.592073968788657,0.3762376237623762,long_flat_hurdle,,,0.15,,5,5,0.6174140661452177,4.630605496089133e-05,,XGBoost,candidate_6,rolling_9m_3m,15pct_spread,10.0
404,0.0041327079872234,0.2310399093691579,0.2446464699774321,0.9443827633828956,-0.2872373139430438,3.176649153194272,0.551980198019802,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.068481848184818,0.0002585602310231,9.920634920634922e-05,XGBoost,candidate_6,rolling_9m_3m,25pct_spread,
404,0.0088420567094369,0.5584332813443795,0.3252202731043206,1.7170924678648531,-0.4316828963474087,22.30221947625641,0.3762376237623762,long_flat_hurdle,,,0.25,,5,5,0.6174140661452177,7.717675826815221e-05,,XGBoost,candidate_6,rolling_9m_3m,25pct_spread,10.0
341,0.0002600028827716,0.0131886551453341,0.2609175342674849,0.0505472166995628,-0.7315472760253238,-0.1305509289977486,0.5043988269794721,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.715542521994135,0.000128629032258,9.92063492063492e-05,OLS,D,expanding,15pct_spread,
341,0.005794903886332,0.3380591547055569,0.3158120516477798,1.0704441231476147,-0.4760326752947543,4.1605166876826525,0.6011730205278593,long_flat_hurdle,,,0.15,,5,5,0.5035199885513568,3.774567069560396e-05,,OLS,D,expanding,15pct_spread,10.0
341,0.0001742501945995,0.0088201147416504,0.260906959781408,0.0338055939521126,-0.7340641174081748,-0.1556200163600661,0.5043988269794721,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.715542521994135,0.0002143817204301,9.92063492063492e-05,OLS,D,expanding,25pct_spread,
341,0.0057697401058683,0.3363729746275472,0.3157970504131581,1.0651555300705615,-0.4764471101864772,4.116743942557085,0.6011730205278593,long_flat_hurdle,,,0.25,,5,5,0.5035199885513568,6.290945115933994e-05,,OLS,D,expanding,25pct_spread,10.0
404,0.0031408147104208,0.1712235713472534,0.2646125089594645,0.6470728538894692,-0.3389675595649378,1.6981156499005357,0.5396039603960396,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.7574257425742574,0.000131806930693,9.920634920634922e-05,OLS,D,rolling_9m_3m,15pct_spread,
404,0.0071584536558841,0.4326141593755899,0.3671797124070119,1.1782082308949713,-0.2885725453557541,10.803622050922776,0.5866336633663366,long_flat_hurdle,,,0.15,,5,5,0.7349072788199822,5.511804591149867e-05,,OLS,D,rolling_9m_3m,15pct_spread,10.0
404,0.0030529434232921,0.1660639706996201,0.2646007204179839,0.6276021109741974,-0.3432955455373229,1.604236850089333,0.5371287128712872,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.7574257425742574,0.0002196782178217,9.920634920634922e-05,OLS,D,rolling_9m_3m,25pct_spread,
404,0.0071217082919431,0.4299822361783945,0.3671753941120615,1.1710540604667108,-0.2897151964408259,10.630682864766856,0.5866336633663366,long_flat_hurdle,,,0.25,,5,5,0.7349072788199822,9.186340985249778e-05,,OLS,D,rolling_9m_3m,25pct_spread,10.0
341,0.0047103177465671,0.2672417006366638,0.3038178916734885,0.8796114645014622,-0.3798972476607229,2.6672320923930877,0.5542521994134897,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.899315738025415,0.0001424486803519,9.92063492063492e-05,ElasticNet,D,expanding,15pct_spread,
341,0.0070236379661385,0.4229810334037795,0.2946594703356306,1.4354910531875484,-0.3304371403495791,7.108839615541028,0.6275659824046921,long_flat_hurdle,,,0.15,,5,5,0.9440600877283122,7.078984382302517e-05,,ElasticNet,D,expanding,15pct_spread,10.0
341,0.0046153519596659,0.2612188411021185,0.3038224858279477,0.8597745502287962,-0.3829974167973998,2.550679422344918,0.5542521994134897,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.899315738025415,0.0002374144672531,9.92063492063492e-05,ElasticNet,D,expanding,25pct_spread,
341,0.0069764447369232,0.4196239119536296,0.2946684606170527,1.424054379878026,-0.3315093362606194,6.979943281964289,0.6275659824046921,long_flat_hurdle,,,0.25,,5,5,0.9440600877283122,0.0001179830730383,,ElasticNet,D,expanding,25pct_spread,10.0
404,0.00458628449165,0.2593809573568566,0.2254655863649668,1.150423714495347,-0.1843438936274413,4.227709800525176,0.5717821782178217,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.4315181518151815,3.236386138613862e-05,9.920634920634922e-05,ElasticNet,D,rolling_9m_3m,15pct_spread,
404,0.0024080024913736,0.1288703451302599,0.1899278783346904,0.6785225331858074,-0.2966459500439012,1.2880861797088805,0.1732673267326732,long_flat_hurdle,,,0.15,,5,5,0.170021443741062,1.2751608280579656e-05,,ElasticNet,D,rolling_9m_3m,15pct_spread,10.0
404,0.0045647085840593,0.2580184491823978,0.2254287037335846,1.1445678607429173,-0.1848221083245985,4.182752627732717,0.5717821782178217,long_short_decile,6.0,6.0,0.25,50.0,5,5,0.4315181518151815,5.3939768976897695e-05,9.920634920634922e-05,ElasticNet,D,rolling_9m_3m,25pct_spread,
404,0.0023995014191866,0.1283879390086943,0.1899182839807897,0.6760167389764369,-0.2967545661270902,1.2802845780354253,0.1732673267326732,long_flat_hurdle,,,0.25,,5,5,0.170021443741062,2.125268046763276e-05,,ElasticNet,D,rolling_9m_3m,25pct_spread,10.0
341,0.0019401364215442,0.102618871076731,0.2554930525710289,0.4016503386063787,-0.4606463421869571,0.553744702641745,0.533724340175953,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.935483870967742,0.000145124633431,9.92063492063492e-05,XGBoost,D,expanding,15pct_spread,
341,0.0025987372107273,0.1397471768635489,0.3280491049206587,0.4259946903295101,-0.5974045554757587,0.6792973419411636,0.2727272727272727,long_flat_hurdle,,,0.15,,5,5,0.5230244224097251,3.9226831680729385e-05,,XGBoost,D,expanding,15pct_spread,10.0
341,0.0018433866659234,0.0972654844911562,0.2555146126077633,0.3806650566809932,-0.4640764286460254,0.5032934885812836,0.533724340175953,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.935483870967742,0.0002418743890518,9.92063492063492e-05,XGBoost,D,expanding,25pct_spread,
341,0.0025725859896068,0.1382498241642529,0.3280300125692773,0.4214548025085224,-0.5993022107860306,0.664445419919975,0.2727272727272727,long_flat_hurdle,,,0.25,,5,5,0.5230244224097251,6.537805280121567e-05,,XGBoost,D,expanding,25pct_spread,10.0
404,-0.0004049824817872,-0.0202082709399956,0.245288721769527,-0.0823856506496182,-0.5688076565363644,-0.331821237182383,0.4876237623762376,long_short_decile,6.0,6.0,0.15,50.0,5,5,2.123762376237624,0.0001592821782178,9.920634920634922e-05,XGBoost,D,rolling_9m_3m,15pct_spread,
404,0.0019532435460683,0.1033460845967952,0.2987519071690293,0.3459261083087367,-0.6252610359184565,0.5253949120005943,0.3415841584158416,long_flat_hurdle,,,0.15,,5,5,0.7074913137378178,5.3061848530336326e-05,,XGBoost,D,rolling_9m_3m,15pct_spread,10.0
404,-0.0005111706005991,-0.0254403832599329,0.2452853637678178,-0.1037174940613834,-0.580585593720946,-0.3599221706732038,0.4876237623762376,long_short_decile,6.0,6.0,0.25,50.0,5,5,2.123762376237624,0.0002654702970297,9.920634920634922e-05,XGBoost,D,rolling_9m_3m,25pct_spread,
404,0.0019178689803814,0.101384498926029,0.2987382838630766,0.3393756488622581,-0.6269343487051063,0.5037875845666351,0.3415841584158416,long_flat_hurdle,,,0.25,,5,5,0.7074913137378178,8.843641421722721e-05,,XGBoost,D,rolling_9m_3m,25pct_spread,10.0
341,0.0002151702790679,0.0109024184179977,0.2607720030238834,0.0418082397326957,-0.731547276025324,-0.1435260427832151,0.5043988269794721,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.7145650048875851,0.000128555718475,9.92063492063492e-05,OLS,repr_svi,expanding,15pct_spread,
341,0.0058784855838218,0.3436747953417671,0.321596487098747,1.068652205881344,-0.4760326752947544,4.261302959267029,0.6011730205278593,long_flat_hurdle,,,0.15,,5,5,0.5041871610660367,3.7795708634204945e-05,,OLS,repr_svi,expanding,15pct_spread,10.0
341,0.0001294664667512,0.0065460197131463,0.2607614637955582,0.0251034781668451,-0.7340641174081748,-0.1682082965153262,0.5043988269794721,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.7145650048875851,0.0002142595307917,9.92063492063492e-05,OLS,repr_svi,expanding,25pct_spread,
341,0.0058532884447323,0.3419794361128365,0.321578424843883,1.063440236324491,-0.4764471101864773,4.216647953950755,0.6011730205278593,long_flat_hurdle,,,0.25,,5,5,0.5041871610660367,6.299284772367493e-05,,OLS,repr_svi,expanding,25pct_spread,10.0
404,0.0012653017871207,0.0658055509964736,0.2438842505543133,0.269822880513634,-0.4568639364282658,0.3165530167134607,0.4975247524752475,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.9306930693069304,0.000144801980198,9.920634920634922e-05,OLS,repr_svi,rolling_9m_3m,15pct_spread,
404,0.0049634889650894,0.2834362583691772,0.2148153522975634,1.3194413496878925,-0.2863248726181966,5.1537243804337685,0.5717821782178217,long_flat_hurdle,,,0.15,,5,5,0.7480215433722989,5.610161575292241e-05,,OLS,repr_svi,rolling_9m_3m,15pct_spread,10.0
404,0.0011687671336553,0.0606389045771773,0.2438770283072827,0.2486454136253166,-0.4668466022474602,0.2662194303139347,0.4975247524752475,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.9306930693069304,0.0002413366336633,9.920634920634922e-05,OLS,repr_svi,rolling_9m_3m,25pct_spread,
404,0.0049260878879207,0.2810311231331617,0.2148134845962269,1.3082564330698347,-0.2874728489250766,5.061831446853908,0.5717821782178217,long_flat_hurdle,,,0.25,,5,5,0.7480215433722989,9.350269292153736e-05,,OLS,repr_svi,rolling_9m_3m,25pct_spread,10.0
341,0.0038857540305318,0.2158731844804586,0.3004949427698662,0.7183920717287577,-0.4650427021872449,1.787039438816675,0.5366568914956011,long_short_decile,6.0,6.0,0.15,50.0,5,5,1.8299120234604105,0.0001372434017595,9.92063492063492e-05,ElasticNet,repr_svi,expanding,15pct_spread,
341,0.0060034188987747,0.3521118412897133,0.2783815158772544,1.2648535236979184,-0.337382366016909,4.910107025430927,0.6363636363636364,long_flat_hurdle,,,0.15,,5,5,0.985860983062137,7.392491097306203e-05,,ElasticNet,repr_svi,expanding,15pct_spread,10.0
341,0.0037942584293588,0.2103005905611246,0.300497964890738,0.6998403155162483,-0.4708563381236633,1.7015922372156504,0.5366568914956011,long_short_decile,6.0,6.0,0.25,50.0,5,5,1.8299120234604105,0.0002287390029325,9.92063492063492e-05,ElasticNet,repr_svi,expanding,25pct_spread,
341,0.0059541356247926,0.3487774402396635,0.2783860893810126,1.252855130136585,-0.3388285300104837,4.812006248788367,0.6363636363636364,long_flat_hurdle,,,0.25,,5,5,0.985860983062137,0.0001232081849551,,ElasticNet,repr_svi,expanding,25pct_spread,10.0
404,0.0033768693356125,0.1851952133112857,0.2326653072139312,0.7959726163256577,-0.3706726288553544,2.1706219683423713,0.5668316831683168,long_short_decile,6.0,6.0,0.15,50.0,5,5,0.2854785478547854,2.1410891089108914e-05,9.920634920634922e-05,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,
404,0.0006193527346638,0.031697717910583,0.1514710949573972,0.2092657871094043,-0.2921053540812208,0.1676636923821604,0.1361386138613861,long_flat_hurdle,,,0.15,,5,5,0.1460187101998624,1.0951403264989683e-05,,ElasticNet,repr_svi,rolling_9m_3m,15pct_spread,10.0
