model,feature_set,scheme,horizon,window,ic,n_test
XGBoost,D,expanding,5,3,0.6357258468294381,3717
XGBoost,D,expanding,5,4,0.6042136946047306,3717
XGBoost,D,expanding,5,5,0.589962063802239,3717
XGBoost,D,expanding,5,6,0.5407277222788042,3717
XGBoost,D,expanding,5,7,0.5406379757714211,3717
XGBoost,D,expanding,5,8,0.25844059780336004,3717
XGBoost,D,expanding,5,9,0.5959098924945253,3717
XGBoost,D,expanding,5,10,0.641854433403435,3717
XGBoost,D,expanding,5,11,0.5767370997586191,3717
XGBoost,D,expanding,5,12,0.5735571855587354,3717
XGBoost,D,expanding,5,13,0.571076163595015,3726
XGBoost,D,expanding,5,14,0.5877128016102884,3780
XGBoost,D,expanding,5,15,0.5915767583131434,3780
XGBoost,D,expanding,5,16,0.6178425551396816,3730
XGBoost,D,expanding,5,17,0.6682416181151659,3740
XGBoost,D,expanding,5,18,0.6226581029738191,3780
XGBoost,D,expanding,5,19,0.6249733496472895,3780
XGBoost,D,expanding,5,20,0.6140786719729537,3780
XGBoost,D,expanding,5,21,0.6220753922604212,3780
XGBoost,D,expanding,5,22,0.5852958722356195,3780
XGBoost,D,expanding,5,23,0.5607472489917191,3780
XGBoost,D,expanding,5,24,0.5723920198439546,3780
XGBoost,D,expanding,5,25,0.5627844350322354,3780
XGBoost,D,expanding,5,26,0.5635448405736664,3780
XGBoost,D,rolling_9m_3m,5,0,0.5118326532671431,3717
XGBoost,D,rolling_9m_3m,5,1,0.534190748658507,3717
XGBoost,D,rolling_9m_3m,5,2,0.5555839909167339,3717
XGBoost,D,rolling_9m_3m,5,3,0.5495386756496611,3717
XGBoost,D,rolling_9m_3m,5,4,0.5351357916704851,3717
XGBoost,D,rolling_9m_3m,5,5,0.4910293166390044,3717
XGBoost,D,rolling_9m_3m,5,6,0.5228522166096459,3717
XGBoost,D,rolling_9m_3m,5,7,0.5657744372605801,3717
XGBoost,D,rolling_9m_3m,5,8,0.6291999701057119,3717
XGBoost,D,rolling_9m_3m,5,9,0.5661737444388257,3717
XGBoost,D,rolling_9m_3m,5,10,0.5697277418762825,3717
XGBoost,D,rolling_9m_3m,5,11,0.5311783831853852,3717
XGBoost,D,rolling_9m_3m,5,12,0.5016503647992471,3717
XGBoost,D,rolling_9m_3m,5,13,0.23443136381676807,3717
XGBoost,D,rolling_9m_3m,5,14,0.5651655518742119,3717
XGBoost,D,rolling_9m_3m,5,15,0.6565707619510687,3717
XGBoost,D,rolling_9m_3m,5,16,0.6016582285441712,3717
XGBoost,D,rolling_9m_3m,5,17,0.5887120799245453,3717
XGBoost,D,rolling_9m_3m,5,18,0.5023388995565148,3726
XGBoost,D,rolling_9m_3m,5,19,0.5507129927140284,3780
XGBoost,D,rolling_9m_3m,5,20,0.5972400113652729,3780
XGBoost,D,rolling_9m_3m,5,21,0.5515236622201518,3730
XGBoost,D,rolling_9m_3m,5,22,0.6460790865915208,3740
XGBoost,D,rolling_9m_3m,5,23,0.6184984061077067,3780
XGBoost,D,rolling_9m_3m,5,24,0.6162907645709332,3780
XGBoost,D,rolling_9m_3m,5,25,0.6013790369821009,3780
XGBoost,D,rolling_9m_3m,5,26,0.5824714640923916,3780
XGBoost,D,rolling_9m_3m,5,27,0.5602261944335777,3780
XGBoost,D,rolling_9m_3m,5,28,0.5487085239150753,3780
XGBoost,D,rolling_9m_3m,5,29,0.5752298155052165,3780
XGBoost,D,rolling_9m_3m,5,30,0.5640741522425731,3780
XGBoost,D,rolling_9m_3m,5,31,0.5430180277633211,3780
OLS,repr_svi,expanding,5,0,0.1660342705998898,3717
OLS,repr_svi,expanding,5,1,0.25339583492494966,3717
OLS,repr_svi,expanding,5,2,0.28725138571450554,3717
OLS,repr_svi,expanding,5,3,0.3641091144897933,3717
OLS,repr_svi,expanding,5,4,0.2710792493156504,3717
OLS,repr_svi,expanding,5,5,0.35407659121877066,3717
OLS,repr_svi,expanding,5,6,0.2118596945835442,3717
OLS,repr_svi,expanding,5,7,0.2188127511918497,3717
OLS,repr_svi,expanding,5,8,0.18747039890395448,3717
OLS,repr_svi,expanding,5,9,0.1366670423478223,3717
OLS,repr_svi,expanding,5,10,0.3472163987094314,3717
OLS,repr_svi,expanding,5,11,0.20086820341752323,3717
OLS,repr_svi,expanding,5,12,0.14577059084813057,3717
OLS,repr_svi,expanding,5,13,0.22399251143920149,3726
OLS,repr_svi,expanding,5,14,0.14979764975822524,3780
OLS,repr_svi,expanding,5,15,0.3210769335674301,3780
OLS,repr_svi,expanding,5,16,0.34719674673988027,3730
OLS,repr_svi,expanding,5,17,0.3846537899688458,3740
OLS,repr_svi,expanding,5,18,0.3251766180206851,3780
OLS,repr_svi,expanding,5,19,0.4044183125554102,3780
OLS,repr_svi,expanding,5,20,0.33014145007284335,3780
OLS,repr_svi,expanding,5,21,0.28596361588943964,3780
OLS,repr_svi,expanding,5,22,0.30177689706773403,3780
OLS,repr_svi,expanding,5,23,0.19855149910566192,3780
OLS,repr_svi,expanding,5,24,0.22238370987384776,3780
OLS,repr_svi,expanding,5,25,0.1875382046118739,3780
OLS,repr_svi,expanding,5,26,0.27635876767456863,3780
OLS,repr_svi,rolling_9m_3m,5,0,0.20892587020525963,3717
OLS,repr_svi,rolling_9m_3m,5,1,0.18983563744511503,3717
OLS,repr_svi,rolling_9m_3m,5,2,0.2331802004656836,3717
OLS,repr_svi,rolling_9m_3m,5,3,0.26258018510897263,3717
OLS,repr_svi,rolling_9m_3m,5,4,0.28151692401218387,3717
OLS,repr_svi,rolling_9m_3m,5,5,0.16371903075460556,3717
OLS,repr_svi,rolling_9m_3m,5,6,0.24660857466807423,3717
OLS,repr_svi,rolling_9m_3m,5,7,0.28558417993722246,3717
OLS,repr_svi,rolling_9m_3m,5,8,0.3627733266891196,3717
OLS,repr_svi,rolling_9m_3m,5,9,0.27695946945214267,3717
OLS,repr_svi,rolling_9m_3m,5,10,0.3552105026283225,3717
OLS,repr_svi,rolling_9m_3m,5,11,0.21375803711536429,3717
OLS,repr_svi,rolling_9m_3m,5,12,0.2238169008756889,3717
OLS,repr_svi,rolling_9m_3m,5,13,0.17271041431013398,3717
OLS,repr_svi,rolling_9m_3m,5,14,0.13180253803275854,3717
OLS,repr_svi,rolling_9m_3m,5,15,0.3431847639586681,3717
OLS,repr_svi,rolling_9m_3m,5,16,0.17717831625273,3717
OLS,repr_svi,rolling_9m_3m,5,17,0.17950708703196622,3717
OLS,repr_svi,rolling_9m_3m,5,18,0.12130594737225445,3726
OLS,repr_svi,rolling_9m_3m,5,19,0.11977533373264268,3780
OLS,repr_svi,rolling_9m_3m,5,20,0.2823134762885296,3780
OLS,repr_svi,rolling_9m_3m,5,21,0.3225050875006983,3730
OLS,repr_svi,rolling_9m_3m,5,22,0.37419921906968395,3740
OLS,repr_svi,rolling_9m_3m,5,23,0.3236688962376633,3780
OLS,repr_svi,rolling_9m_3m,5,24,0.40228372328667616,3780
OLS,repr_svi,rolling_9m_3m,5,25,0.32659958597201927,3780
OLS,repr_svi,rolling_9m_3m,5,26,0.2897312623594203,3780
OLS,repr_svi,rolling_9m_3m,5,27,0.30469918477109476,3780
OLS,repr_svi,rolling_9m_3m,5,28,0.18341493816400412,3780
OLS,repr_svi,rolling_9m_3m,5,29,0.24073948382880397,3780
OLS,repr_svi,rolling_9m_3m,5,30,0.17840358394780198,3780
OLS,repr_svi,rolling_9m_3m,5,31,0.26955258544203736,3780
ElasticNet,repr_svi,expanding,5,0,0.5134849039651979,3717
ElasticNet,repr_svi,expanding,5,1,0.5215173644994722,3717
ElasticNet,repr_svi,expanding,5,2,0.5364336652153668,3717
ElasticNet,repr_svi,expanding,5,3,0.6423785217373815,3717
ElasticNet,repr_svi,expanding,5,4,0.5946149057827932,3717
ElasticNet,repr_svi,expanding,5,5,0.5674821529801509,3717
ElasticNet,repr_svi,expanding,5,6,0.53832404332725,3717
ElasticNet,repr_svi,expanding,5,7,0.5579376642386173,3717
ElasticNet,repr_svi,expanding,5,8,0.5399321549097773,3717
ElasticNet,repr_svi,expanding,5,9,0.5979000322562745,3717
ElasticNet,repr_svi,expanding,5,10,0.6502423484612628,3717
ElasticNet,repr_svi,expanding,5,11,0.5463147500091234,3717
ElasticNet,repr_svi,expanding,5,12,0.6099941137552901,3717
ElasticNet,repr_svi,expanding,5,13,0.5572704902388081,3726
ElasticNet,repr_svi,expanding,5,14,0.5515342321717478,3780
ElasticNet,repr_svi,expanding,5,15,0.6052936858242897,3780
ElasticNet,repr_svi,expanding,5,16,0.6071593397641696,3730
ElasticNet,repr_svi,expanding,5,17,0.6601313588385939,3740
ElasticNet,repr_svi,expanding,5,18,0.6222668000669299,3780
ElasticNet,repr_svi,expanding,5,19,0.616432910207629,3780
ElasticNet,repr_svi,expanding,5,20,0.57826993195391,3780
ElasticNet,repr_svi,expanding,5,21,0.5873891690645686,3780
ElasticNet,repr_svi,expanding,5,22,0.5434041696099606,3780
ElasticNet,repr_svi,expanding,5,23,0.5343960987189454,3780
ElasticNet,repr_svi,expanding,5,24,0.5304816508055862,3780
ElasticNet,repr_svi,expanding,5,25,0.5189110670431705,3780
ElasticNet,repr_svi,expanding,5,26,0.5466012536708419,3780
ElasticNet,repr_svi,rolling_9m_3m,5,0,0.48090926110989457,3717
ElasticNet,repr_svi,rolling_9m_3m,5,1,0.5308630212776349,3717
ElasticNet,repr_svi,rolling_9m_3m,5,2,0.5404581671789405,3717
ElasticNet,repr_svi,rolling_9m_3m,5,3,0.5191504444665306,3717
ElasticNet,repr_svi,rolling_9m_3m,5,4,0.5123108212563867,3717
ElasticNet,repr_svi,rolling_9m_3m,5,5,0.4791944981772121,3717
ElasticNet,repr_svi,rolling_9m_3m,5,6,0.4789768466381667,3717
ElasticNet,repr_svi,rolling_9m_3m,5,7,0.5418901226354249,3717
ElasticNet,repr_svi,rolling_9m_3m,5,8,0.6266672242788772,3717
ElasticNet,repr_svi,rolling_9m_3m,5,9,0.5540830436513924,3717
ElasticNet,repr_svi,rolling_9m_3m,5,10,0.5602867292870563,3717
ElasticNet,repr_svi,rolling_9m_3m,5,11,0.47823199555095036,3717
ElasticNet,repr_svi,rolling_9m_3m,5,12,0.5084595737005486,3717
ElasticNet,repr_svi,rolling_9m_3m,5,13,0.24710134849943952,3717
ElasticNet,repr_svi,rolling_9m_3m,5,14,0.56396936943725,3717
ElasticNet,repr_svi,rolling_9m_3m,5,15,0.6105651585054231,3717
ElasticNet,repr_svi,rolling_9m_3m,5,16,0.5633794674905176,3717
ElasticNet,repr_svi,rolling_9m_3m,5,17,0.6114114825743457,3717
ElasticNet,repr_svi,rolling_9m_3m,5,18,0.5448791819618011,3726
ElasticNet,repr_svi,rolling_9m_3m,5,19,0.5705347918410136,3780
ElasticNet,repr_svi,rolling_9m_3m,5,20,0.5815781357987169,3780
ElasticNet,repr_svi,rolling_9m_3m,5,21,0.5736335449374385,3730
ElasticNet,repr_svi,rolling_9m_3m,5,22,0.5002440982278904,3740
ElasticNet,repr_svi,rolling_9m_3m,5,23,0.5921997405694214,3780
ElasticNet,repr_svi,rolling_9m_3m,5,24,0.601069686529366,3780
ElasticNet,repr_svi,rolling_9m_3m,5,25,0.5630483825396914,3780
ElasticNet,repr_svi,rolling_9m_3m,5,26,0.5684605849800423,3780
ElasticNet,repr_svi,rolling_9m_3m,5,27,0.5471127231059466,3780
ElasticNet,repr_svi,rolling_9m_3m,5,28,0.5159505103094864,3780
ElasticNet,repr_svi,rolling_9m_3m,5,29,0.5374611295965814,3780
ElasticNet,repr_svi,rolling_9m_3m,5,30,0.5460686048826399,3780
ElasticNet,repr_svi,rolling_9m_3m,5,31,0.5162972595893385,3780
XGBoost,repr_svi,expanding,5,0,0.504928418539535,3717
XGBoost,repr_svi,expanding,5,1,0.5205982256919492,3717
XGBoost,repr_svi,expanding,5,2,0.5499682805713034,3717
XGBoost,repr_svi,expanding,5,3,0.6326677849596466,3717
XGBoost,repr_svi,expanding,5,4,0.584922061610486,3717
XGBoost,repr_svi,expanding,5,5,0.5804774114925221,3717
XGBoost,repr_svi,expanding,5,6,0.517132009723442,3717
XGBoost,repr_svi,expanding,5,7,0.5151272874686552,3717
XGBoost,repr_svi,expanding,5,8,0.2454496199513937,3717
XGBoost,repr_svi,expanding,5,9,0.5208771263319879,3717
XGBoost,repr_svi,expanding,5,10,0.619085601183924,3717
XGBoost,repr_svi,expanding,5,11,0.5428685990969576,3717
XGBoost,repr_svi,expanding,5,12,0.5724487037289697,3717
XGBoost,repr_svi,expanding,5,13,0.5346771814340603,3726
XGBoost,repr_svi,expanding,5,14,0.5643027365867131,3780
XGBoost,repr_svi,expanding,5,15,0.58769958806086,3780
XGBoost,repr_svi,expanding,5,16,0.6215179997043292,3730
XGBoost,repr_svi,expanding,5,17,0.664377397688439,3740
XGBoost,repr_svi,expanding,5,18,0.6243424816854358,3780
XGBoost,repr_svi,expanding,5,19,0.621072689365043,3780
XGBoost,repr_svi,expanding,5,20,0.5972109710311029,3780
XGBoost,repr_svi,expanding,5,21,0.6014689210567767,3780
XGBoost,repr_svi,expanding,5,22,0.5654106772603112,3780
XGBoost,repr_svi,expanding,5,23,0.5581698944650664,3780
XGBoost,repr_svi,expanding,5,24,0.5552271552718208,3780
XGBoost,repr_svi,expanding,5,25,0.5578066305420225,3780
XGBoost,repr_svi,expanding,5,26,0.5417545971696649,3780
XGBoost,repr_svi,rolling_9m_3m,5,0,0.4832558821901736,3717
XGBoost,repr_svi,rolling_9m_3m,5,1,0.532116078953954,3717
XGBoost,repr_svi,rolling_9m_3m,5,2,0.507856775214777,3717
XGBoost,repr_svi,rolling_9m_3m,5,3,0.5363234564679248,3717
XGBoost,repr_svi,rolling_9m_3m,5,4,0.5262399077788028,3717
XGBoost,repr_svi,rolling_9m_3m,5,5,0.45588599640481636,3717
XGBoost,repr_svi,rolling_9m_3m,5,6,0.507185563973014,3717
XGBoost,repr_svi,rolling_9m_3m,5,7,0.5358304641547899,3717
XGBoost,repr_svi,rolling_9m_3m,5,8,0.6387621289985077,3717
XGBoost,repr_svi,rolling_9m_3m,5,9,0.5288773930443661,3717
XGBoost,repr_svi,rolling_9m_3m,5,10,0.49729332192275827,3717
XGBoost,repr_svi,rolling_9m_3m,5,11,0.47113180467361854,3717
XGBoost,repr_svi,rolling_9m_3m,5,12,0.4852205294576327,3717
XGBoost,repr_svi,rolling_9m_3m,5,13,0.22015238327104728,3717
XGBoost,repr_svi,rolling_9m_3m,5,14,0.5028088806965931,3717
XGBoost,repr_svi,rolling_9m_3m,5,15,0.6293053165606047,3717
XGBoost,repr_svi,rolling_9m_3m,5,16,0.5650277452853145,3717
XGBoost,repr_svi,rolling_9m_3m,5,17,0.5935826356636408,3717
XGBoost,repr_svi,rolling_9m_3m,5,18,0.513745508392349,3726
XGBoost,repr_svi,rolling_9m_3m,5,19,0.5065823512453446,3780
XGBoost,repr_svi,rolling_9m_3m,5,20,0.5906910752040145,3780
XGBoost,repr_svi,rolling_9m_3m,5,21,0.5560451566194259,3730
XGBoost,repr_svi,rolling_9m_3m,5,22,0.6331649986251591,3740
XGBoost,repr_svi,rolling_9m_3m,5,23,0.5994653278475744,3780
XGBoost,repr_svi,rolling_9m_3m,5,24,0.5989153788548328,3780
XGBoost,repr_svi,rolling_9m_3m,5,25,0.580570514669908,3780
XGBoost,repr_svi,rolling_9m_3m,5,26,0.5676802719046725,3780
XGBoost,repr_svi,rolling_9m_3m,5,27,0.5261269231192905,3780
XGBoost,repr_svi,rolling_9m_3m,5,28,0.525122997265775,3780
XGBoost,repr_svi,rolling_9m_3m,5,29,0.5318056095495749,3780
XGBoost,repr_svi,rolling_9m_3m,5,30,0.5555354033427607,3780
XGBoost,repr_svi,rolling_9m_3m,5,31,0.532163046820833,3780
OLS,repr_grid,expanding,5,0,0.16597447529405318,3717
OLS,repr_grid,expanding,5,1,0.2529426590013512,3717
OLS,repr_grid,expanding,5,2,0.28698725140273224,3717
OLS,repr_grid,expanding,5,3,0.36397065406332213,3717
OLS,repr_grid,expanding,5,4,0.2707010246583297,3717
OLS,repr_grid,expanding,5,5,0.3538834402487543,3717
OLS,repr_grid,expanding,5,6,0.21186402075625602,3717
OLS,repr_grid,expanding,5,7,0.21850545075367334,3717
OLS,repr_grid,expanding,5,8,0.1895783937380023,3717
OLS,repr_grid,expanding,5,9,0.13645664114011988,3717
OLS,repr_grid,expanding,5,10,0.34695814250872675,3717
OLS,repr_grid,expanding,5,11,0.20071914697572377,3717
OLS,repr_grid,expanding,5,12,0.14575666910262852,3717
OLS,repr_grid,expanding,5,13,0.22387597732468784,3726
OLS,repr_grid,expanding,5,14,0.14974015000859442,3780
OLS,repr_grid,expanding,5,15,0.3208932354409798,3780
OLS,repr_grid,expanding,5,16,0.3470868543118465,3730
OLS,repr_grid,expanding,5,17,0.38459089702287685,3740
OLS,repr_grid,expanding,5,18,0.32504757958614605,3780
OLS,repr_grid,expanding,5,19,0.40425290546306,3780
OLS,repr_grid,expanding,5,20,0.3301001107306348,3780
OLS,repr_grid,expanding,5,21,0.28591986930118435,3780
OLS,repr_grid,expanding,5,22,0.30168709673844807,3780
OLS,repr_grid,expanding,5,23,0.1984757695597377,3780
OLS,repr_grid,expanding,5,24,0.2223175167703132,3780
OLS,repr_grid,expanding,5,25,0.18737843086037725,3780
OLS,repr_grid,expanding,5,26,0.27626356670749347,3780
OLS,repr_grid,rolling_9m_3m,5,0,0.45409451518275823,3717
OLS,repr_grid,rolling_9m_3m,5,1,0.4866278333290149,3717
OLS,repr_grid,rolling_9m_3m,5,2,0.5400312439866544,3717
OLS,repr_grid,rolling_9m_3m,5,3,0.5170872213373507,3717
OLS,repr_grid,rolling_9m_3m,5,4,0.520720539052766,3717
OLS,repr_grid,rolling_9m_3m,5,5,0.16378067343903788,3717
OLS,repr_grid,rolling_9m_3m,5,6,0.2452594290742429,3717
OLS,repr_grid,rolling_9m_3m,5,7,0.28545340354295323,3717
OLS,repr_grid,rolling_9m_3m,5,8,0.3626912470182279,3717
OLS,repr_grid,rolling_9m_3m,5,9,0.5715577682280042,3717
OLS,repr_grid,rolling_9m_3m,5,10,0.5715750046871115,3717
OLS,repr_grid,rolling_9m_3m,5,11,0.4961814898927466,3717
OLS,repr_grid,rolling_9m_3m,5,12,0.48843804078225017,3717
OLS,repr_grid,rolling_9m_3m,5,13,0.38794521292630174,3717
OLS,repr_grid,rolling_9m_3m,5,14,0.13175491825232064,3717
OLS,repr_grid,rolling_9m_3m,5,15,0.6031731372047676,3717
OLS,repr_grid,rolling_9m_3m,5,16,0.5357510225476089,3717
OLS,repr_grid,rolling_9m_3m,5,17,0.5835651426078952,3717
OLS,repr_grid,rolling_9m_3m,5,18,0.5368579573786398,3726
OLS,repr_grid,rolling_9m_3m,5,19,0.5548754769182892,3780
OLS,repr_grid,rolling_9m_3m,5,20,0.2818057900156601,3780
OLS,repr_grid,rolling_9m_3m,5,21,0.32155040246624744,3730
OLS,repr_grid,rolling_9m_3m,5,22,0.37420386344334405,3740
OLS,repr_grid,rolling_9m_3m,5,23,0.5962052269294809,3780
OLS,repr_grid,rolling_9m_3m,5,24,0.6061856681940428,3780
OLS,repr_grid,rolling_9m_3m,5,25,0.574256160262024,3780
OLS,repr_grid,rolling_9m_3m,5,26,0.2896372691346781,3780
OLS,repr_grid,rolling_9m_3m,5,27,0.3044501951361863,3780
OLS,repr_grid,rolling_9m_3m,5,28,0.18309620584114733,3780
OLS,repr_grid,rolling_9m_3m,5,29,0.24003183748344836,3780
OLS,repr_grid,rolling_9m_3m,5,30,0.17794000151329334,3780
OLS,repr_grid,rolling_9m_3m,5,31,0.26975750513872593,3780
ElasticNet,repr_grid,expanding,5,0,0.5185616720822315,3717
ElasticNet,repr_grid,expanding,5,1,0.5264127399380991,3717
ElasticNet,repr_grid,expanding,5,2,0.5546773682766879,3717
ElasticNet,repr_grid,expanding,5,3,0.6295488763788922,3717
ElasticNet,repr_grid,expanding,5,4,0.5663398499051925,3717
ElasticNet,repr_grid,expanding,5,5,0.5842722949578255,3717
ElasticNet,repr_grid,expanding,5,6,0.5136510891440769,3717
ElasticNet,repr_grid,expanding,5,7,0.5323249283648865,3717
ElasticNet,repr_grid,expanding,5,8,0.39638022693922476,3717
ElasticNet,repr_grid,expanding,5,9,0.552249969218489,3717
ElasticNet,repr_grid,expanding,5,10,0.6461266176237763,3717
ElasticNet,repr_grid,expanding,5,11,0.5750984281753653,3717
ElasticNet,repr_grid,expanding,5,12,0.5953036893071388,3717
ElasticNet,repr_grid,expanding,5,13,0.5700543343095594,3726
ElasticNet,repr_grid,expanding,5,14,0.5585749025741146,3780
ElasticNet,repr_grid,expanding,5,15,0.5883975386727793,3780
ElasticNet,repr_grid,expanding,5,16,0.5962944048508095,3730
ElasticNet,repr_grid,expanding,5,17,0.6560408972162385,3740
ElasticNet,repr_grid,expanding,5,18,0.6241642545894126,3780
ElasticNet,repr_grid,expanding,5,19,0.6177441715600608,3780
ElasticNet,repr_grid,expanding,5,20,0.5918094843547163,3780
ElasticNet,repr_grid,expanding,5,21,0.5996106062898708,3780
ElasticNet,repr_grid,expanding,5,22,0.5620128178200359,3780
ElasticNet,repr_grid,expanding,5,23,0.5390410317966721,3780
ElasticNet,repr_grid,expanding,5,24,0.5422165845705947,3780
ElasticNet,repr_grid,expanding,5,25,0.5464142959169237,3780
ElasticNet,repr_grid,expanding,5,26,0.5554544236723813,3780
ElasticNet,repr_grid,rolling_9m_3m,5,0,0.46883903875481925,3717
ElasticNet,repr_grid,rolling_9m_3m,5,1,0.5276846515396328,3717
ElasticNet,repr_grid,rolling_9m_3m,5,2,0.5693586664959619,3717
ElasticNet,repr_grid,rolling_9m_3m,5,3,0.5400766314128735,3717
ElasticNet,repr_grid,rolling_9m_3m,5,4,0.5428121519227599,3717
ElasticNet,repr_grid,rolling_9m_3m,5,5,0.5252498000332165,3717
ElasticNet,repr_grid,rolling_9m_3m,5,6,0.515150732122199,3717
ElasticNet,repr_grid,rolling_9m_3m,5,7,0.5596340211921306,3717
ElasticNet,repr_grid,rolling_9m_3m,5,8,0.6233123200827995,3717
ElasticNet,repr_grid,rolling_9m_3m,5,9,0.5910404241564605,3717
ElasticNet,repr_grid,rolling_9m_3m,5,10,0.5836854678791235,3717
ElasticNet,repr_grid,rolling_9m_3m,5,11,0.504783416967664,3717
ElasticNet,repr_grid,rolling_9m_3m,5,12,0.520883541641587,3717
ElasticNet,repr_grid,rolling_9m_3m,5,13,0.235753710551021,3717
ElasticNet,repr_grid,rolling_9m_3m,5,14,0.5525155661729875,3717
ElasticNet,repr_grid,rolling_9m_3m,5,15,0.6173515896999252,3717
ElasticNet,repr_grid,rolling_9m_3m,5,16,0.5625147631461636,3717
ElasticNet,repr_grid,rolling_9m_3m,5,17,0.5996674967305511,3717
ElasticNet,repr_grid,rolling_9m_3m,5,18,0.562279733774819,3726
ElasticNet,repr_grid,rolling_9m_3m,5,19,0.5716668853089105,3780
ElasticNet,repr_grid,rolling_9m_3m,5,20,0.5787915934736162,3780
ElasticNet,repr_grid,rolling_9m_3m,5,21,0.5607137647548293,3730
ElasticNet,repr_grid,rolling_9m_3m,5,22,0.5458288344428182,3740
ElasticNet,repr_grid,rolling_9m_3m,5,23,0.609881139704082,3780
ElasticNet,repr_grid,rolling_9m_3m,5,24,0.611346715167374,3780
ElasticNet,repr_grid,rolling_9m_3m,5,25,0.5895893731357731,3780
ElasticNet,repr_grid,rolling_9m_3m,5,26,0.5939506910688496,3780
ElasticNet,repr_grid,rolling_9m_3m,5,27,0.5632874653866297,3780
ElasticNet,repr_grid,rolling_9m_3m,5,28,0.5209600139845718,3780
ElasticNet,repr_grid,rolling_9m_3m,5,29,0.5660487206861435,3780
ElasticNet,repr_grid,rolling_9m_3m,5,30,0.5422629369706994,3780
ElasticNet,repr_grid,rolling_9m_3m,5,31,0.5400731604953924,3780
XGBoost,repr_grid,expanding,5,0,0.5343115114717014,3717
XGBoost,repr_grid,expanding,5,1,0.5372720450227743,3717
XGBoost,repr_grid,expanding,5,2,0.565274057203051,3717
XGBoost,repr_grid,expanding,5,3,0.6372974377291309,3717
XGBoost,repr_grid,expanding,5,4,0.6015551098212776,3717
XGBoost,repr_grid,expanding,5,5,0.5878018705188433,3717
XGBoost,repr_grid,expanding,5,6,0.5430787923159979,3717
XGBoost,repr_grid,expanding,5,7,0.5391159372111628,3717
XGBoost,repr_grid,expanding,5,8,0.2612040047668226,3717
XGBoost,repr_grid,expanding,5,9,0.5976673078218602,3717
XGBoost,repr_grid,expanding,5,10,0.6439362038845957,3717
XGBoost,repr_grid,expanding,5,11,0.5746427626983256,3717
XGBoost,repr_grid,expanding,5,12,0.5780897039871529,3717
XGBoost,repr_grid,expanding,5,13,0.5726982033634742,3726
XGBoost,repr_grid,expanding,5,14,0.5887098788635762,3780
XGBoost,repr_grid,expanding,5,15,0.5865492829043748,3780
XGBoost,repr_grid,expanding,5,16,0.6139900159813255,3730
XGBoost,repr_grid,expanding,5,17,0.6652497889275307,3740
XGBoost,repr_grid,expanding,5,18,0.6227178575219247,3780
XGBoost,repr_grid,expanding,5,19,0.623571817037313,3780
XGBoost,repr_grid,expanding,5,20,0.6143549758249486,3780
XGBoost,repr_grid,expanding,5,21,0.6240695781597319,3780
XGBoost,repr_grid,expanding,5,22,0.5866234040858921,3780
XGBoost,repr_grid,expanding,5,23,0.5624970219346677,3780
XGBoost,repr_grid,expanding,5,24,0.5731580437421727,3780
XGBoost,repr_grid,expanding,5,25,0.5627296026702144,3780
XGBoost,repr_grid,expanding,5,26,0.5643481202799779,3780
